title_id,title_name,description,title_page_url
1000239555,Mukherjee Dar Bou,"A bickering mother-in-law and her constantly annoyed daughter-in-law deep-dive into their strained relationship to discover friendship, love and individuality.",https://www.hotstar.com/in/movies/mukherjee-dar-bou/1000239555
1000095936,Prema & Co,"A Telugu comedy, Prema & Co is directed by Vamsi, who is known for his comic movies. Starring Naresh, Vani Viswanathan. Watch the full Telugu movie, online only on Hotstar.",https://www.hotstar.com/in/movies/prema-co/1000095936
1000034566,Minnaram,"Bobby is all set to wed Tina when his ex-girlfriend comes with a baby claiming it to be his. When the wedding gets called off, Bobby decides to prove her wrong.",https://www.hotstar.com/in/movies/minnaram/1000034566
1260139786,Aquamania,Avid water-skier Goofy sets out to teach his son the fine art of the sport.,https://www.hotstar.com/in/movies/aquamania/1260139786
1000063866,Modhati Cinema,"Sreeram is a rich young man who admires middle-class girl Sindhu's courage. He tries to help her, but she doubts his intentions. How will he win her over?",https://www.hotstar.com/in/movies/modhati-cinema/1000063866
1000062059,Double Decker,"Paramesh weds village girl Ganga. In the city, he is forced to marry Parvathy. Both deliver baby boys. Ganga comes to town leading to more chaos in his life.",https://www.hotstar.com/in/movies/double-decker/1000062059
1260110012,BTS: Permission to Dance on Stage - LA,"Purple colours the city of Los Angeles, as BTS brings their “Permission to Dance” concert to SoFi Stadium for the first time in two years.",https://www.hotstar.com/in/movies/bts-permission-to-dance-on-stage-la/1260110012
1260027163,Like Mike,"When a hoops-loving teenager with a dream to play in the NBA finds a mysterious pair of old sneakers, he makes the leap from playground hijinks to superstardom.",https://www.hotstar.com/in/movies/like-mike/1260027163
1000064120,Aahaa,"Shriram, a carefree man, is the bane of his father's existence. However, a deadly secret involving his brother forces him to take a dreadful blame on himself.",https://www.hotstar.com/in/movies/aahaa/1000064120
1260018346,Pocahontas,"John, an English soldier, and Pocahontas, the daughter of an Algonquin chief, share a romance when English colonists invade seventeenth-century Virginia.",https://www.hotstar.com/in/movies/pocahontas/1260018346
1260036202,Sadak 2,"Ravi, a suicidal taxi driver, plans to shut shop when a young girl, Aarya, compels him to take her on a life-altering journey to Kailash.",https://www.hotstar.com/in/movies/sadak-2/1260036202
1260129939,Chang Can Dunk,"Chang, a 5’ 8” Asian American teenager, bets the basketball star that he can dunk by Homecoming.",https://www.hotstar.com/in/movies/chang-can-dunk/1260129939
1000026116,Kathai,"Narain is a writer who wins a Booker Prize and dedicates it to his wife, Kavya. However, as perfect as he seems to be, there's something not right about Narain.",https://www.hotstar.com/in/movies/kathai/1000026116
1260076051,Encanto,"When Mirabel, the only ordinary member of the Madrigal family, discovers the magic surrounding their home is in danger, she may be her family’s last hope.",https://www.hotstar.com/in/movies/encanto/1260076051
1000106322,Abba Ha Hudugi,Sharmishtha is a beautiful but arrogant girl who hates men. Sarvottam falls in love with her and decides to teach her some basic values in life.,https://www.hotstar.com/in/movies/abba-ha-hudugi/1000106322
1000153156,Veeranna,"Veeranna is a Telugu action film. It stars Mammootty, Napoleon and Nasir against the backdrop of the Naxal movement. Watch the full Telugu movie, online only on Hotstar.",https://www.hotstar.com/in/movies/veeranna/1000153156
1000099594,Maha Muduru,Raja and Abhinaya fall in love. Everything is perfect until he has visions that come true and sees himself stabbing her. How will Raja stop this scary future?,https://www.hotstar.com/in/movies/maha-muduru/1000099594
1260129629,Jhanda Uncha Rahe Humara : The Tricolor,"The film pays homage to our nation through the history, stories and emotions that the Tricolor evokes.",https://www.hotstar.com/in/movies/jhanda-uncha-rahe-humara-the-tricolor/1260129629
1000112990,Godhi Banna Sadharana Mykattu,"When an Alzheimer's patient goes suddenly missing, his son puts his dreams on hold to search for his father. But a murder plot may complicate things.",https://www.hotstar.com/in/movies/godhi-banna-sadharana-mykattu/1000112990
1100016930,Bhanumathi,"An NRI medical student and a vivacious village belle fall in love. However, their chalk-and-cheese personalities lead to complications in the relationship.",https://www.hotstar.com/in/movies/bhanumathi/1100016930
1260147918,Karnasubarner Guptodhon,"Sona Da, Abir, and Jhinuk discover a mysterious riddle during a vacation. As they attempt to connect the dots, the quest for Bengal’s greatest treasure begins.",https://www.hotstar.com/in/movies/karnasubarner-guptodhon/1260147918
1000056942,A Film By Aravind,Childhood friends Aravind and Rishi go on a road trip to find inspiration for their next film. But things take a spooky turn when their script comes to life.,https://www.hotstar.com/in/movies/a-film-by-aravind/1000056942
1000097395,Nanna Olavina Banna,"An aspiring artist joins an art school in the city where a girl misuses his art and tries to defame him. Dejected, he starts his livelihood all over again.",https://www.hotstar.com/in/movies/nanna-olavina-banna/1000097395
1000230385,Mera Vaada My Promise,"Ram and Sravani are madly in love, but misunderstandings create a rift. Enter Lankapathi who wants to marry Sravani at any cost. Will their love survive?",https://www.hotstar.com/in/movies/mera-vaada-my-promise/1000230385
1770015385,Independence Day: Resurgence,"Using recovered Alien technology, the nations of Earth have collaborated on an immense defence program to Aliens' advanced and unprecedented force.",https://www.hotstar.com/in/movies/independence-day-resurgence/1770015385
1000058599,Mandhira Punnagai,"Kathir is an architect who attracts Nandini's attention but rejects her advances. However, things get violent when she starts dating someone else.",https://www.hotstar.com/in/movies/mandhira-punnagai/1000058599
1000063869,Okkade,SP Yugandhar is an honest policeman who keeps getting transferred due to his intolerance of criminals. Things get challenging when he faces Subbarayadu.,https://www.hotstar.com/in/movies/okkade/1000063869
1271270119,Maine Pyaar Kyun Kiya,"To win over Sonia’s love, Samir spins up the story of his failed marriage and seeks sympathy. But chaos ensues when she insists on meeting his wife.",https://www.hotstar.com/in/movies/maine-pyaar-kyun-kiya/1271270119
1000216064,8 Thottakal,"Sathya, an honest cop, accidentally loses his loaded service pistol. When Murthy, a suspended constable with a dark past, finds it he goes on a killing spree.",https://www.hotstar.com/in/movies/8-thottakal/1000216064
1260086986,Maaran,"Madhimaaran Sathyamoorthy is an honest investigative journalist. When he uncovers a scam, the professional risks start threatening his personal happiness.",https://www.hotstar.com/in/movies/maaran/1260086986
1000231315,C/o Surya,Best friends Surya and Mahesh happily run their catering business. But fate has other plans when they are caught in the middle of a crime ring.,https://www.hotstar.com/in/movies/c-o-surya/1000231315
1260013109,Gaddalakonda Ganesh,"An aspiring filmmaker secretly attempts to capture the nitty-gritty of a ruthless gangster's life. However, things start sliding downhill when he is caught.",https://www.hotstar.com/in/movies/gaddalakonda-ganesh/1260013109
1000109655,Detective,When a young political leader’s wife allegedly commits suicide; his budding political career comes to a standstill. How will he prove himself innocent?,https://www.hotstar.com/in/movies/detective/1000109655
1100009278,Aa Karaala Ratri,"A mysterious traveller seeks a night's shelter at a poverty-stricken family's hut. However, lured by wealth, they do the unthinkable.",https://www.hotstar.com/in/movies/aa-karaala-ratri/1100009278
1260142605,More from Pandora's Box: Stunts,"From racing underwater on ilus, flying the skies on ikrans, to maneuvering RDA speed boats, the Avatar stunt team leaves you breathless and wanting more.",https://www.hotstar.com/in/movies/more-from-pandora-s-box-stunts/1260142605
1260018158,A Bug's Life,"Flik, a visionary ant, takes it upon himself to get outside help and enlists a troupe of bug performers to join the fight against the greedy grasshoppers.",https://www.hotstar.com/in/movies/a-bug-s-life/1260018158
1000160571,Thoovalsparsham,"Three bachelors find a baby girl at their doorstep. When they fail to find her parents, they decide to bring her up together.",https://www.hotstar.com/in/movies/thoovalsparsham/1000160571
1000044065,Amruthavani,"Samarth is indebted to Vishwas for saving his life. When these childhood friends fall for Sumathi, Samarth sacrifices his love for Vishwas.",https://www.hotstar.com/in/movies/amruthavani/1000044065
1260125448,Bal Ganesh and Friends from Zeba,"Topi, Dhoti, and Suitboot set out on an adventurous journey to planet Zeba to meet their friends and narrate the epic stories of Bal Ganesh.",https://www.hotstar.com/in/movies/bal-ganesh-and-friends-from-zeba/1260125448
1000160371,3 Char Sau Bees,Three engineering students become thieves to have a lavish lifestyle. Their classmate Indu is aware of their antics. Will she reveal their secret to all?,https://www.hotstar.com/in/movies/3-char-sau-bees/1000160371
1000083673,Shock,"A knock on the door, one night, changes a girl's life. While she assumes the stranger has come to kill her, another person walks in posing as a cop.",https://www.hotstar.com/in/movies/shock/1000083673
1000044063,Aptharakshaka,"Little did anyone think that a harmless painting would create havoc in the household. However, it is Dr Vijay, a psychiatrist, who solves the mystery.",https://www.hotstar.com/in/movies/aptharakshaka/1000044063
1000109257,C.I.D Nazir,"CID officer Chandran gets murdered by a gang of smugglers. Later, CID Nazir is assigned the job of nailing the culprits.",https://www.hotstar.com/in/movies/c-i-d-nazir/1000109257
1000055940,Athadu,"When an innocent person Pardhu dies instead of Nandu, a hitman and ends up at the victim's house, he is mistaken to be Pardhu. How long will the deception last?",https://www.hotstar.com/in/movies/athadu/1000055940
1000106766,Zindagi,"Seenu is a carefree but uneducated youth leading a happy life in his village. When the elders in his family decide to get him married, everything changes.",https://www.hotstar.com/in/movies/zindagi/1000106766
1000060608,Gombegalu Love,"Panju and Kamala are polio victims. Panju's mother gets them married, and she looks after them. When she dies, they face the challenge of fending for themselves.",https://www.hotstar.com/in/movies/gombegalu-love/1000060608
1260018228,Sister Act,"Rene, a lounge singer, decides to stay at a Christian convent where she changes the dynamics of the convent when she begins to sing in the choir.",https://www.hotstar.com/in/movies/sister-act/1260018228
1000081674,Money Rathnam,"Neil, an executive, leaves for his village with a bag of money he finds after a New Year's Eve party. But there are four other guys also eyeing the booty.",https://www.hotstar.com/in/movies/money-rathnam/1000081674
1000158348,Pakal,"While covering the plight of the farmers of Pannakamkudi for his TV channel, reporter Nandakuma finds himself getting involved in their problems.",https://www.hotstar.com/in/movies/pakal/1000158348
1260027485,Tinker Bell And The Great Fairy Rescue,Tinker Bell must team up with a rival fairy to keep their existence a secret from humans.,https://www.hotstar.com/in/movies/tinker-bell-and-the-great-fairy-rescue/1260027485
1260016802,Shanghai Noon,"When a Chinese princess is kidnapped and taken to the American West, misfit Imperial guard Chon Wang tags along with a small-time thief on the rescue mission.",https://www.hotstar.com/in/movies/shanghai-noon/1260016802
1000063355,Sri Nanjudeshwara Mahime,Watch the miracles attributed to Lord Shiva or Sri Nanjundeshwara of Srikanteshwar temple in Nanjangud and the local legends associated with it.,https://www.hotstar.com/in/movies/sri-nanjudeshwara-mahime/1000063355
1260072687,Jungle Cruise,A rollicking thrill-ride down the Amazon with wisecracking skipper Frank Wolff and intrepid researcher Dr. Lily Houghton.,https://www.hotstar.com/in/movies/jungle-cruise/1260072687
1000106327,Kaali,"The Chief Minister passes an order to arrest Kaali, a dreaded criminal. Its repercussions are severe when Kaali decides to take revenge.",https://www.hotstar.com/in/movies/kaali/1000106327
1000106047,Ekalavya,"Ekalavya dreams of a career in sports, but there is nobody to guide him. When he eventually finds a trainer, he seems to have made the wrong choice.",https://www.hotstar.com/in/movies/ekalavya/1000106047
1000069344,Poola Rangadu (New),"When a fearless Pavitra helps an injured Shiva rescue his kidnapped nephew, her relationship with her fianc� falls in trouble. How will she handle both?",https://www.hotstar.com/in/movies/poola-rangadu-new/1000069344
1000216023,Express Khiladi,A pantry boy and a young girl fall for each other onboard a train bound for Chennai. They find themselves in danger when a gang of dacoits hijacks the train.,https://www.hotstar.com/in/movies/express-khiladi/1000216023
1000163515,Mylanchi,"Mylanchi is a Malayalam thriller drama movie starring Shanavas, Ambika S, Balan K Nair, Janardhanan, Shuba, Anjali Naidu and directed by M Krishnan Nair. Students on a study tour encounter many strange happenings. The place they stay in is said to be haunted too. Is anyone using this haunted story to unleash chaos? Watch the full movie, Mylanchi, online, only on Hotstar.",https://www.hotstar.com/in/movies/mylanchi/1000163515
1260136997,Psy Summer Swag 2022,"A sizzling summer, a passionate performer, and a crazy crowd all come together on screen.",https://www.hotstar.com/in/movies/psy-summer-swag-2022/1260136997
1000060607,Chingari,Supercop Dhanush's girlfriend is kidnapped and taken to Switzerland by human traffickers. Will he be able to save her from being forced into prostitution?,https://www.hotstar.com/in/movies/chingari/1000060607
1000156927,Kammattipadam,Krishnan returns to his hometown from Mumbai when his friend Ganga calls him asking for help. Soon they realise that their criminal past is catching up to them.,https://www.hotstar.com/in/movies/kammattipadam/1000156927
1000109506,Kabaddi,"Praveen trains to be a kabaddi player. When the village head's daughter falls for him, he is sent away. But he returns to become the main player of the team.",https://www.hotstar.com/in/movies/kabaddi/1000109506
1770015443,Moh Maya Money,"Aman, a real estate broker dreams of living life kingsize. In a bid to break out of his humdrum existence, he lands in a troublesome real estate deal.",https://www.hotstar.com/in/movies/moh-maya-money/1770015443
1000067445,Dosth,"A college principal's life changes after she scolds Shyam and Siva, who play pranks on everyone. Will their guardian bring back a blast from the past for her?",https://www.hotstar.com/in/movies/dosth/1000067445
1770015668,Khoya Khoya Chand,"Set in the backdrop of the '50s, a heartbroken and exploited young actress falls in love with an upcoming writer, who is battling demons of his own.",https://www.hotstar.com/in/movies/khoya-khoya-chand/1770015668
1000101672,Nadiya Kollappetta Rathri,"A shooter, a dancer and a TV reporter get killed on a train. An encounter expert from the Railway Anti-Criminal Task Force is hired to solve the mystery.",https://www.hotstar.com/in/movies/nadiya-kollappetta-rathri/1000101672
1260018141,Ant-Man,"Cat burglar Scott Lang must embrace his inner-hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world.",https://www.hotstar.com/in/movies/ant-man/1260018141
1000070203,Party,Bujji and Nani find themselves at the wrong end of a local don's ire when he demands Rs. 1 crore from them. How will they generate such a huge amount?,https://www.hotstar.com/in/movies/party/1000070203
1000221944,Khiladi Lakshmana,"Lakshmana, a happy-go-lucky guy, has a past, whereas Anjali is on a mission to avenge a personal loss. Will destiny bring their paths together?",https://www.hotstar.com/in/movies/khiladi-lakshmana/1000221944
1260072586,MGR Magan,An estranged father and son must join hands to save a medicinal mountain from the claws of a wily businessman because MGR and Ravi are unstoppable together.,https://www.hotstar.com/in/movies/mgr-magan/1260072586
1260017867,Unbreakable,"After surviving a fatal train accident, David meets Elijah Price, who claims that he is blessed with superhuman abilities.",https://www.hotstar.com/in/movies/unbreakable/1260017867
1000184252,Suryavanshi,"Sonia and Vicky unearth an ancient palace and accidentally revive a cruel queen, who then seeks revenge against Vicky, a lookalike of the man who wronged her.",https://www.hotstar.com/in/movies/suryavanshi/1000184252
1260018294,Guardians Of The Galaxy,A stranded jet pilot in space must unite a diverse team of aliens to form a squad capable of defeating cosmic threats.,https://www.hotstar.com/in/movies/guardians-of-the-galaxy/1260018294
1260153471,A Haunting in Venice,"Retired and living in Venice, Italy, Hercule Poirot reluctantly attends a séance where a murdered guest thrusts the detective into a sinister, shadowy world.",https://www.hotstar.com/in/movies/a-haunting-in-venice/1260153471
1000036210,Ethir Neechal,"Embarrassed by his name, Kunjithapadham wants to change it, much to his parents' disapproval. Will Lady Luck work wonders after he rechristens himself?",https://www.hotstar.com/in/movies/ethir-neechal/1000036210
1000157947,Oozham,"Viswanathan, a thug, is hated for his arrogant nature. Following an accident, he realises his mistakes and decides to start life afresh. But is it too late?",https://www.hotstar.com/in/movies/oozham/1000157947
1260065614,"Summer of Soul (...or, When the Revolution Could Not Be Televised)","Ahmir ""Questlove"" Thompson's transporting documentary is part music film, part historical record.",https://www.hotstar.com/in/movies/summer-of-soul-or-when-the-revolution-could-not-be-televised/1260065614
1260167860,The Marvels,"Captain Marvel joins forces with her estranged niece, astronaut Captain Monica Rambeau and super-fan Kamala Khan, aka Ms. Marvel to save the universe.",https://www.hotstar.com/in/movies/the-marvels/1260167860
1770000662,The Chronicles Of Narnia: The Voyage Of The Dawn Treader,"Edmund and Lucy are transported back to Narnia with their cousin Eustace. And they join Caspian, Narnia's new king, in his quest to save his kingdom.",https://www.hotstar.com/in/movies/the-chronicles-of-narnia-the-voyage-of-the-dawn-treader/1770000662
1000087393,Hate Story 3,"Climbing up the success ladder, Aditya, a businessman makes many enemies. Now, one of them is back to seek revenge.",https://www.hotstar.com/in/movies/hate-story-3/1000087393
1260124584,Jaya Jaya Jaya Jaya Hey,"Being brought up in a conservative family, Jaya feels even more trapped when she marries Rajesh, a male chauvinist. How will she break free from these shackles?",https://www.hotstar.com/in/movies/jaya-jaya-jaya-jaya-hey/1260124584
1000230381,Mera Faisla,Highly educated yet laid-back Sanju meets Swathi and falls in love with her. A twist in the tale comes when he discovers her father's mafia identity.,https://www.hotstar.com/in/movies/mera-faisla/1000230381
1260027009,Kronk's New Groove,"Kronk desperately tries to find ways to impress his Dad, whom he can never please. But when things go wrong, he comically discovers the true meaning of life.",https://www.hotstar.com/in/movies/kronk-s-new-groove/1260027009
1000163080,Naandi,"Naandi is a Kannada drama. Three thieves reach a temple in the forest. One of them tries to rob a pregnant woman. But her husband lodges a police complaint and the thieves are arrested. Watch the full film, streaming on Hotstar.",https://www.hotstar.com/in/movies/naandi/1000163080
1260018188,Enemy Of The State,A chance encounter with an old friend destroys attorney Robert Dean's life when he is framed for a murder by a corrupt intelligence official.,https://www.hotstar.com/in/movies/enemy-of-the-state/1260018188
1260104448,Shiva,"While the students' union president and thug club make the college climate ferocious, Shiva, a collegiate, is obliged to face them.",https://www.hotstar.com/in/movies/shiva/1260104448
1260102743,GodMother,"Rambhi and her husband Veeru leave their village for work. But, by viciousness and extortion, their life changes radically as they join a group of criminals.",https://www.hotstar.com/in/movies/godmother/1260102743
1000169782,Mooru Manasu,"Ramya, Shruthi and Sowmya are driven to commit suicide. But Sai Ashram comes to their aid.",https://www.hotstar.com/in/movies/mooru-manasu/1000169782
