title_id,name,description,type,entitlements,release_year,primary_genre,secondary_genre,maturity_rating,backdrop_path,url
amzn1.dv.gti.0c014a49-d0b1-4f5f-878c-32c0a4b197b1,About Fate,"This romantic comedy is a tale of two strangers who believe in love, but seem to never be able to find its true meaning. In a wild twist of events, fate puts each in the other's path one stormy New Year's Eve, and comedy and chaos ensue.",Movie,['prime'],2022,Romance,"['Comedy', 'Young Adult Audience']",U/A 16+,"https://m.media-amazon.com/images/S/pv-target-images/ad185fdd199173d85fd7aa1101888d77ee70e3b5a58b599a8f20884ca83a098b._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0FV71M6Q33K59I92GTIZF8Y301/ref=atv_br_def_r_br_c_unkc_1_914
amzn1.dv.gti.129e9088-5d68-4515-beae-902de16d6830,32 Malasana Street,A family moves to a new house to live the dream of the big city. A house where dreams turn into nightmares.,Movie,['prime'],2020,Horror,['Suspense'],A,"https://m.media-amazon.com/images/S/pv-target-images/36ebae734b2722629e50e15f6273ee617d50986f07e09d2ead2c16512d84010d._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0G9AJFT9LE6Y7WMMY5LYUHPGDS/ref=atv_br_def_r_br_c_unkc_1_915
amzn1.dv.gti.52b8745f-e18e-dcd5-5530-4fa1bc208c77,The Last King,"In the year 1206 Norway is raged by civil war. The King's illegitimate infant son, Håkon Håkonsson, which half the kingdom wants killed off, is guarded in secrecy by two men. A story which changed the course of the country's history.",Movie,['prime'],2016,Action,"['International', 'Military and War']",A,"https://m.media-amazon.com/images/S/pv-target-images/cdfe94d36c2624db86022388c6b1e93978f5f405b4afbb3706eb599160d30df0._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0K1WS9GFXT58GQJDZ0J1S4VAT3/ref=atv_br_def_r_br_c_unkc_1_916
amzn1.dv.gti.b8b4e34c-b4ca-a46f-d77b-a1e83410bc2b,The Bone Snatcher,"Alex is a scientist who works for a firm that monitors the safety of people traveling in dangerous environments. He's dispatched to Namibia on an assignment, and soon finds himself thrown in with eccentric locals who are searching for diamonds. When four of the jewel hunters are found dead in the desert with the flesh stripped from their bodies, it's up to Alex to find out what's gone wrong.",Movie,['prime'],2003,Horror,['Science Fiction'],A,"https://m.media-amazon.com/images/S/pv-target-images/c3b6d2af3048a79770d2bef6e8fcca9d16e2cab2a0bd259f8cf38f7bbd40a74b._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0Q39SVXYYUSPZCZZ6FSWDEAOFF/ref=atv_br_def_r_br_c_unkc_1_917
amzn1.dv.gti.13225b18-c6b5-44f4-9de5-3e5854c4e66d,Ragini Mms,"Ragini MMS is a sensual paranormal film, where a couple's weekend getaway turns eerie when they discover hidden cameras capturing something metaphysical. Captured by an inexplicable force, they face terrifying experiences. An exciting blend of fact and fiction",Movie,['prime'],2011,Suspense,"['Drama', 'Horror']",A,"https://m.media-amazon.com/images/S/pv-target-images/dd3c8aed16801f5786cfe76f0ac5788842d39088dc9923177f11f6dca96a5a5e._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0GAE1F3XVS1JCT751ORX8ZNT65/ref=atv_br_def_r_br_c_unkc_1_918
amzn1.dv.gti.34b8cf2b-668c-a701-a301-8ecda5960a00,Ulavuthurai,"Ulavuthurai is a 1998 Tamil action film directed by Ramesh Selvan. The film features Vijayakanth, Meena and Sanghavi in lead roles, Several people die mysteriously in the sea, so the navy looks for its best officer Vasanth Periyasamy (Vijayakanth) to investigate the case. Vasanth Periyasamy changes his identity into Krishnamoorthy. He is now a car driver and lives in disguise for his family's sake",Movie,['prime'],1998,Action,,U,"https://m.media-amazon.com/images/S/pv-target-images/5acfb439ce017621b84e7066ff04831817225dcc83ca41dec8244e0b06176349._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0I9Z3N92IEBV210NQ0V6Z9KU0W/ref=atv_br_def_r_br_c_unkc_1_919
amzn1.dv.gti.16a06b35-dae4-44a8-8041-e8086c16c363,My Love Puppy,My Love Puppy is about a man who is about to get married going through an adventure when he sets off with his friend to drop his dog at the pet sitters.,Movie,['prime'],,Romance,"['Drama', 'Comedy']",U/A 13+,"https://m.media-amazon.com/images/S/pv-target-images/63b119b938f682c3b27f58838523275c7b81e144f24077c490a955d073953d57._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0GHU01D7XEX1QV8YUF2M5HL277/ref=atv_br_def_r_br_c_unkc_1_920
amzn1.dv.gti.63d1b1bd-3a4f-4f26-bb67-a82454b11929,Kantara - A Legend,"Kantara is a story set in the fictional village of Dakshina Kannada which explores the ideological conflict of human and nature. A battle of ego swirls along tradition and culture of the land. Will Shiva, the protagonist of the film be able to reinstate peace and harmony in the village perceiving his existence?",Movie,['prime'],2022,Suspense,"['Adventure', 'Action']",U/A 13+,"https://m.media-amazon.com/images/S/pv-target-images/f5ae3ae5cca4c56b08cd100532e4076a5f005ef13004a92988eef82942be0b61._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0L2CP3W1JZB3EE2KRZYSOXF221/ref=atv_br_def_r_br_c_unkc_1_921
amzn1.dv.gti.ea55903d-2af8-449f-ad60-513b3621b2cb,Mohra,"Mohra Is An Bollywood Action Thriller Hindi Movie, Directed By Rajiv Rai, Starring Akshay Kumar, Sunil Shetty, Raveena Tandon, Naseeruddin Shah, Gulshan Grover, Paresh Rawal And Kulbhushan Kharbanda In The Lead Roles. Journalist Roma And Her Boss Jindal Free Vishal From Jail After He Comes To Her Aide. He, However, Realizes That He Is Being Used As A Pawn After He Starts Working For Jindal.",Movie,['prime'],1994,Suspense,"['Action', 'Drama']",U/A 13+,"https://m.media-amazon.com/images/S/pv-target-images/76cccb59c520184fa2011bb3e620c2237b0f67ec0397fb8de37746fe61ef7a86._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0T11JRYF44XRPIFCORPLUIZYDN/ref=atv_br_def_r_br_c_unkc_1_922
amzn1.dv.gti.53f3f220-5aef-483b-9ea5-2cdb8c30158c,Bengaluru Boys,"This feature film is a very trendy urban culture movie targeting Bangalore youth, that will keep audiences off all ages engaged. It has a wonderful star cast of talented performers, and a blend of youthful fresh talented movie crew working hard behind the screens to make the movie a Super Hit under an established movie production banner.",Movie,['prime'],2023,Drama,,A,"https://m.media-amazon.com/images/S/pv-target-images/2f18a1b7c2b44a1f5739c0579281afec19e2898254ac413cecbf66d3e900807e._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0K4JCASEO56LFDD96AX9CXQG7G/ref=atv_br_def_r_br_c_unkc_1_923
amzn1.dv.gti.0bc08abc-b045-435c-aa30-4973a31c0911,Villain,"Villain is a 2020 British action crime drama film directed by Philip Barantini and starring Craig Fairbrass. Based on Eddie Franks is a former criminal who attempts to help his family by reconnecting with his daughter and clearing his brother's debt. Despite his efforts, he is drawn back into a criminal way of life, with devastating consequences.",Movie,['prime'],2020,Suspense,"['Action', 'Drama']",A,"https://m.media-amazon.com/images/S/pv-target-images/1e1db443250621f56c57f67d5ed6a288f258c115416c699b6e6b7112b6c02eb0._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0FUNN07POYB46LQANI2D39A13L/ref=atv_br_def_r_br_c_unkc_1_924
amzn1.dv.gti.5cca72b8-6cf5-4d1c-9ff1-af88e08bbc8f,Son Of India,"Son of India is the story of a seasoned politician, who turns into a serial killer after bailed from the Jail. What are the reasons behind his killing spree is the rest of the story.",Movie,['prime'],2022,Historical,"['Drama', 'Action']",U/A 13+,"https://m.media-amazon.com/images/S/pv-target-images/3da87e6d5c187f2d149bcaa9f8bf0825792d1e60e9f2f9559e73e49ab3824a3a._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0KNDFVYG3820OSMIPQUDJFRU6N/ref=atv_br_def_r_br_c_unkc_1_925
amzn1.dv.gti.92533838-11a9-46d6-8446-c795dd9143c7,Udeekan Teriyan,"Sukhi's wife has been missing for months, causing him sleepless nights and intense loneliness. While trying to find his wife, Sukhi meets Amrita, who also happens to be searching for her missing husband. Now only time can tell what is in store for them.",Movie,['prime'],2023,Drama,,U,"https://m.media-amazon.com/images/S/pv-target-images/125860da785ed8c8357b0cc100200a0a5cb4f0fb63ca3802f534d4fa5de65251._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0NTGXGB8GCTEO4K516OOQLCI4N/ref=atv_br_def_r_br_c_unkc_1_926
amzn1.dv.gti.9cb7fac2-296c-0785-0c70-8a103f7d8944,Beauty and the Beast,"An unexpected romance blooms after the the youngest daughter of a merchant who has fallen on hard times offers herself to the mysterious beast to which her father has become indebted. Armed with her courage, ignoring every danger and opening her heart, Beauty manages to release the Beast from his curse. And in doing so, she discovers true love.",Movie,['prime'],2016,Romance,"['Fantasy', 'Suspense']",U/A 16+,"https://m.media-amazon.com/images/S/pv-target-images/9113696c8c7d8f8ed0b88b42cc284dc764da2f15112c7557979933dbafa924c5._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0OFME3IKIO31RPTG4JPL3QM1XG/ref=atv_br_def_r_br_c_unkc_1_927
amzn1.dv.gti.fdb71b45-73d9-460b-849d-0e5be510f9da,Dandupalya 2,"The story continues from where it was ended in the first part. As the entire gang from Dandu Palayam is prosecuted and 80 murder cases are registered on them, they get a death sentence",Movie,['prime'],2017,Suspense,,A,"https://m.media-amazon.com/images/S/pv-target-images/82a7b3cae43314248db99ca8d8d2b420ff012ce4053417d0f6dffef1810a41d6._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0U6CL1NCA1GDTKMEHID8KXVTUI/ref=atv_br_def_r_br_c_unkc_1_928
amzn1.dv.gti.a6b64987-f2b3-6bf9-c391-11e219e5b3fe,At First Sight,"Val Kilmer and Mira Sorvino star in the amazing true story of a visually-impaired man, restored by the miracle of science and the wonder of love.",Movie,['prime'],1999,Romance,['Drama'],U,"https://m.media-amazon.com/images/S/pv-target-images/4198e5b8d68436c5c3f37c7f8dc18b0d6dfbb99ddcbb6a38fcb2b5e369a0c6e4._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0P0X5BI6V3OMIG3XZHNJCOGU0U/ref=atv_br_def_r_br_c_unkc_1_929
amzn1.dv.gti.8eb40c87-9b3a-37c0-dac4-2d59d82e6227,Padi Padi Leche Manasu,"Set in Kolkata, the romantic drama chronicles the shared destiny of a young couple as they navigate through the highs and lows of a budding relationship.",Movie,['prime'],2018,Drama,"['Romance', 'International']",U,"https://m.media-amazon.com/images/S/pv-target-images/cad688cdc612b8a6df583386fea5b17af32a0dda5890c79fb98123ef5733e3b2._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0NLR1M4BV574PSHBQPQAPB0GFB/ref=atv_br_def_r_br_c_unkc_1_930
amzn1.dv.gti.0ab66c7e-3ca3-6b74-82ec-d55f6db53e11,The Cabin in the Woods,Bad things happen when five friends go to a remote woodland cabin.,Movie,['prime'],2012,Suspense,['Horror'],A,"https://m.media-amazon.com/images/S/pv-target-images/c1d25d9f5d2cf08bb3d61ebd64e08bec7a04d87776d0eb5c962e9ff27d629f35._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0FSFVOQ02Y0EX7PHHNKIS4J6Z5/ref=atv_br_def_r_br_c_unkc_1_931
amzn1.dv.gti.76d97712-5d1a-4f56-8774-4316747806ba,Kung Fu Panda 3,Po trains a village of pandas to fight a supernatural enemy.,Movie,[],2016,Special Interest,,U/A 7+,"https://m.media-amazon.com/images/S/pv-target-images/2e134635e0d15d9d1523c0ccc4d0bba645bd9fd4c74f4eb4a69571e72d36b50c._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0M6WTRLQFJE6GQ9X91SADA3WSA/ref=atv_br_def_r_br_c_unkc_1_932
amzn1.dv.gti.18b6eda0-5e9e-891d-f06e-a4ba8dd351dc,Aickarakkonathe Bhishaguaranmaar,"The movie  follows the story of Ayurvedic physician Sukumaran Vaidyar and his family, who run a charitable ayurvedic resort named Ayur Home. Despite the presence of a multi-specialty hospital in the area, the villagers of Aickarakkonam believe in the efficacy of Ayur Home. The film recounts certain events that unfold in the life of Sukumaran Vaidyar, and how it affects the village and its people.",Movie,['prime'],2018,Comedy,"['Drama', 'Suspense']",U,"https://m.media-amazon.com/images/S/pv-target-images/d716c15311a2f0632f1e1b30627e3b2d0d026942cc903656e22ee5f883a61f01._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0GMA77B1QHXYJZOVULZ1RIXK2K/ref=atv_br_def_r_br_c_unkc_1_933
