season_id,season_name,season_release_year,season_sequence,episode_id,episode_runtime,episode_sequence,episode_name,episode_description,episode_poster_url,id,title,type,release_year,runtime,backdrop_path,made_by_netflix,maturity_rating,maturity_warning,maturity_rating_reason,maturity_rating_board,overview,genres,cast,content_is,subtitles,audio
81684734,【OSHI NO KO】,2023,1,81684744,1456,10,Episode 10,"After Kana reluctantly agrees to take the center role in B Komachi, the group prepares for its performance at the idol festival with help from Pieyon.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABZNrhkr2Zh9GSClFqmFEXZ8cLgkJm0lMOJrqYL0mOatdwhF-gHOnnnrslkIZuScPtoQ9U6TnvYeI7OlEsD8wrf-TqdnqSHOe2B7FYAQK-cIA9CPfeg0Rv4TdNA.webp?r=b43,81684733,【OSHI NO KO】,show,2023,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfN1I788QIZqMRfJc6E3yKrS_2gkVmp-aC9H_hCVAl_22HjTkNa_rb6gRyA-lidf92ZGoMc4-MQiT7bkFJxNdhPIzOvij3lg69A.webp?r=ae0,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['gore', 'suicide', 'tobacco use']",India,A small-town doctor gets sucked into the ruthless world of show business when he crosses paths with a popular teen idol who holds a secret.,"['Japanese', 'Anime Series', 'Drama Anime', 'Seinen Anime', 'TV Shows Based on Manga']","['Rie Takahashi', 'Takeo Otsuka', 'Yurie Igoma', 'Megumi Han', 'Kent Ito', 'Tomoyo Takayanagi', 'Yumi Uchiyama']",['Exciting'],[],[]
81684734,【OSHI NO KO】,2023,1,81684745,1391,11,Episode 11,"B Komachi takes the stage. Comparing herself to her bandmates, Kana worries that no one is watching her — until she sees a familiar face in the crowd.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABVZoVI8qtg3ksPWFN9viyVCgoX0QjhVy3P4u4eg1d7JuWCKLV6H4NaqgdVSKeys_pt_IBbjWc1cc_jL4DvY64DslUutb7TAybv73ua6Nm_tUTd_3y4TTcY3Osg.webp?r=41b,81684733,【OSHI NO KO】,show,2023,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfN1I788QIZqMRfJc6E3yKrS_2gkVmp-aC9H_hCVAl_22HjTkNa_rb6gRyA-lidf92ZGoMc4-MQiT7bkFJxNdhPIzOvij3lg69A.webp?r=ae0,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['gore', 'suicide', 'tobacco use']",India,A small-town doctor gets sucked into the ruthless world of show business when he crosses paths with a popular teen idol who holds a secret.,"['Japanese', 'Anime Series', 'Drama Anime', 'Seinen Anime', 'TV Shows Based on Manga']","['Rie Takahashi', 'Takeo Otsuka', 'Yurie Igoma', 'Megumi Han', 'Kent Ito', 'Tomoyo Takayanagi', 'Yumi Uchiyama']",['Exciting'],[],[]
81056702,#blackAF,2020,1,81093499,2089,1,because of slavery,"Shooting a documentary for her NYU application, Drea introduces her unfiltered family as Kenya considers toning down his “flexing” around white people.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABeHyO3Kgu4fuz9OGrU2q1Hh_10xGHAM2ITZ8tIug446xwDcJRSbXrodAKq6flsUw6Xd3b_xyaqtUj2S0TRONPDIX7yUd7ApplRAuSifZS8FeFmyhJzf6FDnigA.webp?r=551,81056700,#blackAF,show,2020,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdoEZz_vr6nQZsDDc_tZnL-oW5EJYmmJeQe1sVyRVAy3jUQWtuE1PrEElVUR-HHUMyhh6ScTPNZSJXs77oFSPsxgjOd2e5SgrGQiz6Etjv4dq1TzbveuLt5WSgRA7vHWLkiM.jpg?r=32d,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'substances']",India,"Kenya Barris and his family navigate relationships, race and culture while grappling with their newfound success in this comedy series.","['Sitcoms', 'TV Comedies', 'US TV Shows']","['Kenya Barris', 'Rashida Jones', 'Iman Benson', 'Genneya Walton', 'Scarlet Spencer', 'Justin Claiborne', 'Ravi Cabot-Conyers']",['Witty'],[],[]
81056702,#blackAF,2020,1,81093500,2055,2,because of slavery too,"On a parents’ night out, Kenya and Joya party a little too hard while at the same music festival as Chloe, whose appearance doesn't sit well with Kenya.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABXV3n-JtRLRKFzaQEbKga0Sfwe3qcNOLPcPKjDKZoODNiiWbrWkwiakaCepiT9qqjE2-FdSIjYjvKDe1GVybBEEtjtEfu_2sdiooSdWOZpIvmw2Tl7Jprf1fLQ.webp?r=567,81056700,#blackAF,show,2020,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdoEZz_vr6nQZsDDc_tZnL-oW5EJYmmJeQe1sVyRVAy3jUQWtuE1PrEElVUR-HHUMyhh6ScTPNZSJXs77oFSPsxgjOd2e5SgrGQiz6Etjv4dq1TzbveuLt5WSgRA7vHWLkiM.jpg?r=32d,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'substances']",India,"Kenya Barris and his family navigate relationships, race and culture while grappling with their newfound success in this comedy series.","['Sitcoms', 'TV Comedies', 'US TV Shows']","['Kenya Barris', 'Rashida Jones', 'Iman Benson', 'Genneya Walton', 'Scarlet Spencer', 'Justin Claiborne', 'Ravi Cabot-Conyers']",['Witty'],[],[]
81056702,#blackAF,2020,1,81093501,1994,3,still... because of slavery,"Ahead of the family's Juneteenth party, Joya struggles to confront Izzy about her dance video as Kenya stresses the importance of hygiene to his sons.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABdzfTdLu_pb-6fCQBUfbMkqn8AkkQb1cZVQSqjEGGd08B7E0I4G4MBKBQZGg5JmYiySy9_NlA9uOcxmPubCIBlkn28nwvy1OLUNqXXnbXorjF7S0qzz3GPvhCA.webp?r=e28,81056700,#blackAF,show,2020,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdoEZz_vr6nQZsDDc_tZnL-oW5EJYmmJeQe1sVyRVAy3jUQWtuE1PrEElVUR-HHUMyhh6ScTPNZSJXs77oFSPsxgjOd2e5SgrGQiz6Etjv4dq1TzbveuLt5WSgRA7vHWLkiM.jpg?r=32d,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'substances']",India,"Kenya Barris and his family navigate relationships, race and culture while grappling with their newfound success in this comedy series.","['Sitcoms', 'TV Comedies', 'US TV Shows']","['Kenya Barris', 'Rashida Jones', 'Iman Benson', 'Genneya Walton', 'Scarlet Spencer', 'Justin Claiborne', 'Ravi Cabot-Conyers']",['Witty'],[],[]
81056702,#blackAF,2020,1,81093502,2327,4,"yup, you guessed it. again, this is because of slavery","Tired of Black dads never getting praise, Kenya strives to be a more involved father by volunteering to coach a team and organizing a family night.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABXI6lk1IbKyZxS7iME3f28Hrx-YWKZm7lB74GHDFVR0l7LTiFyoh_LxkCMnPrxudMLpQtB4oZ3wnqrWSwAteBBmmAhUpmOycfNJ3N7LFSJ5jHu4Lf5-URqdk7Q.webp?r=95c,81056700,#blackAF,show,2020,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdoEZz_vr6nQZsDDc_tZnL-oW5EJYmmJeQe1sVyRVAy3jUQWtuE1PrEElVUR-HHUMyhh6ScTPNZSJXs77oFSPsxgjOd2e5SgrGQiz6Etjv4dq1TzbveuLt5WSgRA7vHWLkiM.jpg?r=32d,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'substances']",India,"Kenya Barris and his family navigate relationships, race and culture while grappling with their newfound success in this comedy series.","['Sitcoms', 'TV Comedies', 'US TV Shows']","['Kenya Barris', 'Rashida Jones', 'Iman Benson', 'Genneya Walton', 'Scarlet Spencer', 'Justin Claiborne', 'Ravi Cabot-Conyers']",['Witty'],[],[]
81056702,#blackAF,2020,1,81093504,2959,5,"yo, between you and me... this is because of slavery","After criticizing a Black film, Kenya seeks out honest feedback from his family and peers. Joya worries her kids aren't embracing their Blackness.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABazIbDGVrS0AcDk675HfCvyqXRDqLks3Pxa2HW8YguGGVeTkPbj1o8ve0Zq-GWuNlY2DShYpaBNKdL24kbATSPrOSKfM-H0RezO_ypEYUsP8bayggZju0WKwMg.webp?r=22e,81056700,#blackAF,show,2020,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdoEZz_vr6nQZsDDc_tZnL-oW5EJYmmJeQe1sVyRVAy3jUQWtuE1PrEElVUR-HHUMyhh6ScTPNZSJXs77oFSPsxgjOd2e5SgrGQiz6Etjv4dq1TzbveuLt5WSgRA7vHWLkiM.jpg?r=32d,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'substances']",India,"Kenya Barris and his family navigate relationships, race and culture while grappling with their newfound success in this comedy series.","['Sitcoms', 'TV Comedies', 'US TV Shows']","['Kenya Barris', 'Rashida Jones', 'Iman Benson', 'Genneya Walton', 'Scarlet Spencer', 'Justin Claiborne', 'Ravi Cabot-Conyers']",['Witty'],[],[]
81056702,#blackAF,2020,1,81093503,2163,6,"hard to believe, but still because of slavery","As Joya promotes her book, friction between her and Kenya comes to a head when both sides start feeling like their marriage is more of a competition.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABQ33lHBxSc8v7QSYyRPgnf6yEU3-frKPtewUYADJ3PHj-3CpoWFM4fCuLg6bXW72iid7SGfhTyq3f2thYktKmx5v15Jd7jLpY9FYK152JGDexhTcVJtB0zQUhw.webp?r=be5,81056700,#blackAF,show,2020,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdoEZz_vr6nQZsDDc_tZnL-oW5EJYmmJeQe1sVyRVAy3jUQWtuE1PrEElVUR-HHUMyhh6ScTPNZSJXs77oFSPsxgjOd2e5SgrGQiz6Etjv4dq1TzbveuLt5WSgRA7vHWLkiM.jpg?r=32d,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'substances']",India,"Kenya Barris and his family navigate relationships, race and culture while grappling with their newfound success in this comedy series.","['Sitcoms', 'TV Comedies', 'US TV Shows']","['Kenya Barris', 'Rashida Jones', 'Iman Benson', 'Genneya Walton', 'Scarlet Spencer', 'Justin Claiborne', 'Ravi Cabot-Conyers']",['Witty'],[],[]
81056702,#blackAF,2020,1,81093505,2111,7,"i know this is going to sound crazy... but this, too, is because of slavery","A lavish, peaceful family trip takes a turn when the kids attempt to venture outside their comfort zones and a work event puts Kenya and Joya at odds.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABctBegbSbncywgNz5yzWxJR0bEaWJBDS0INJ_kCApTKbQR5J49tY8_ZUCZFKAanbOd9HCrQdbVjQPDjbl0krFerMsTF6Q3PhYhu5NRuIkPVm-l9WGWxYBWOcfw.webp?r=1c0,81056700,#blackAF,show,2020,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdoEZz_vr6nQZsDDc_tZnL-oW5EJYmmJeQe1sVyRVAy3jUQWtuE1PrEElVUR-HHUMyhh6ScTPNZSJXs77oFSPsxgjOd2e5SgrGQiz6Etjv4dq1TzbveuLt5WSgRA7vHWLkiM.jpg?r=32d,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'substances']",India,"Kenya Barris and his family navigate relationships, race and culture while grappling with their newfound success in this comedy series.","['Sitcoms', 'TV Comedies', 'US TV Shows']","['Kenya Barris', 'Rashida Jones', 'Iman Benson', 'Genneya Walton', 'Scarlet Spencer', 'Justin Claiborne', 'Ravi Cabot-Conyers']",['Witty'],[],[]
81056702,#blackAF,2020,1,81093506,2216,8,"i know you may not get this, but the reason we deserve a vacation is... because of slavery","As Joya takes time to focus on herself before her event, Drea tries to bond with Chloe, Pops handles an incident, and Kenya switches up his behavior.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABfqMdjJ0vM2e42n1Br49BAPXwkmLLVhryrl2PwCaACjXwcNCfWw7HSSd-KkFDgSKkDJzeDOJ_2x_0Mec6xssAfC-5QUfSsrZ3SESGZpNyRJZB0GWYUGlbgaBcw.webp?r=ca9,81056700,#blackAF,show,2020,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdoEZz_vr6nQZsDDc_tZnL-oW5EJYmmJeQe1sVyRVAy3jUQWtuE1PrEElVUR-HHUMyhh6ScTPNZSJXs77oFSPsxgjOd2e5SgrGQiz6Etjv4dq1TzbveuLt5WSgRA7vHWLkiM.jpg?r=32d,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'substances']",India,"Kenya Barris and his family navigate relationships, race and culture while grappling with their newfound success in this comedy series.","['Sitcoms', 'TV Comedies', 'US TV Shows']","['Kenya Barris', 'Rashida Jones', 'Iman Benson', 'Genneya Walton', 'Scarlet Spencer', 'Justin Claiborne', 'Ravi Cabot-Conyers']",['Witty'],[],[]
81382020,#NoFilter,2023,1,81404074,2070,1,I'm an Influencer! #LookOut,"Marcely drops out of college to follow her dreams. Now, as an aspiring influencer, she struggles to find an Instagrammable spot for her first livestream.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABc_AEWQOnbrVltwQZZUkXcG0NhRamVyDstagLrJ7qTlN0BJTAv-3AR-H649WEamDcFkAWHq9uPYFlztdlJpBAeZuTbrvsjMdxOzZPS7uuDglp4WSI52FN5ZS4w.webp?r=17d,81382019,#NoFilter,show,2023,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABT-nHpQxyIwnXMkNkJRxPkSA4E_8ZvAYj7eGtL4vjNEfZnhEAUS6s7M5BsJnDIzkF4_1HIgWwS6rG2wBr4SFc8UTgqOgmiIG_cCckopgFse8N9M99UWaLCAuMaQHUhgvOF5j.jpg?r=078,True,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['language', 'mild themes', 'tobacco use']",India,"Bored with her studies, Marcely drops out of college to chase a new goal in life: becoming an influencer. But life online is harder than it looks…","['Brazilian', 'TV Comedies']","['Ademara', 'Flávia Reis', 'Orã Figueiredo', 'Mel Maia', 'Thamirys Borsan', 'Pedro Ottoni', 'Maicon Rodrigues', 'Lu Perisse', 'Carol Garcia', 'Leandro Santanna', 'Sandra de Sá', 'Maíra Azevedo']",[],[],[]
81382020,#NoFilter,2023,1,81404077,1983,2,Careful! That's Not Money,"Pi Love arranges a visit to Max’s barbershop. Marcely attempts to shoot some videos after a wild night, but the outcome gets her into trouble.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABQa-H3Cb5VQxDrtbDuJwR_j-WdUdnDUnxOEKy8YDUxstc4xos1Uur8mfHQX5IUK_jsthv49GaKda5S8O-c1h0Th4md6MiyHyl07WF0-Dax8xDYrJr_zWWu0Y-w.webp?r=ed3,81382019,#NoFilter,show,2023,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABT-nHpQxyIwnXMkNkJRxPkSA4E_8ZvAYj7eGtL4vjNEfZnhEAUS6s7M5BsJnDIzkF4_1HIgWwS6rG2wBr4SFc8UTgqOgmiIG_cCckopgFse8N9M99UWaLCAuMaQHUhgvOF5j.jpg?r=078,True,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['language', 'mild themes', 'tobacco use']",India,"Bored with her studies, Marcely drops out of college to chase a new goal in life: becoming an influencer. But life online is harder than it looks…","['Brazilian', 'TV Comedies']","['Ademara', 'Flávia Reis', 'Orã Figueiredo', 'Mel Maia', 'Thamirys Borsan', 'Pedro Ottoni', 'Maicon Rodrigues', 'Lu Perisse', 'Carol Garcia', 'Leandro Santanna', 'Sandra de Sá', 'Maíra Azevedo']",[],[],[]
81382020,#NoFilter,2023,1,81404078,1837,3,Unbelievable! I Have a Hater...,"Marcely’s friends are thrilled when she attracts her first hater: It means she’s getting famous! Still, she tries to uncover who is behind the account.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABe-6JtK7It5uy49lj_FY061jqacnVCkmPsZk0ny9VbzqPrcW8b08EugG350iBFWkBuh64hK7IVEHad-OY5zTIuSbNAh1VcXp4_zUhoyzXcrZ6gFnXBUi4yuRlQ.webp?r=ad9,81382019,#NoFilter,show,2023,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABT-nHpQxyIwnXMkNkJRxPkSA4E_8ZvAYj7eGtL4vjNEfZnhEAUS6s7M5BsJnDIzkF4_1HIgWwS6rG2wBr4SFc8UTgqOgmiIG_cCckopgFse8N9M99UWaLCAuMaQHUhgvOF5j.jpg?r=078,True,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['language', 'mild themes', 'tobacco use']",India,"Bored with her studies, Marcely drops out of college to chase a new goal in life: becoming an influencer. But life online is harder than it looks…","['Brazilian', 'TV Comedies']","['Ademara', 'Flávia Reis', 'Orã Figueiredo', 'Mel Maia', 'Thamirys Borsan', 'Pedro Ottoni', 'Maicon Rodrigues', 'Lu Perisse', 'Carol Garcia', 'Leandro Santanna', 'Sandra de Sá', 'Maíra Azevedo']",[],[],[]
81382020,#NoFilter,2023,1,81404082,2114,4,Elections! Guess Who Won?,"Val supports Sebastiana for the presidency of the Ararinhas Homeowners’ Association. Inspired by her mother, Marcely makes a speech to flip some votes.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABaWZnJ4-Lpkek_Jw7kDr_gDigUX7L2Qv4W5uZU4ZvcvSbhu_K5GUj_eFi11YTxugHo5vuQcMx6K3xe1XfvW61yshF5sTCtY3hJF7h5dc1uoAaJ2ugjcRq85jqw.webp?r=887,81382019,#NoFilter,show,2023,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABT-nHpQxyIwnXMkNkJRxPkSA4E_8ZvAYj7eGtL4vjNEfZnhEAUS6s7M5BsJnDIzkF4_1HIgWwS6rG2wBr4SFc8UTgqOgmiIG_cCckopgFse8N9M99UWaLCAuMaQHUhgvOF5j.jpg?r=078,True,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['language', 'mild themes', 'tobacco use']",India,"Bored with her studies, Marcely drops out of college to chase a new goal in life: becoming an influencer. But life online is harder than it looks…","['Brazilian', 'TV Comedies']","['Ademara', 'Flávia Reis', 'Orã Figueiredo', 'Mel Maia', 'Thamirys Borsan', 'Pedro Ottoni', 'Maicon Rodrigues', 'Lu Perisse', 'Carol Garcia', 'Leandro Santanna', 'Sandra de Sá', 'Maíra Azevedo']",[],[],[]
81382020,#NoFilter,2023,1,81404084,2058,5,She's Not So Love-Ly Now,"Marcely wins a makeover by Pi Love. As her family tidies up the house to welcome the digital star, Sandrinha gets excited to meet her idol.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABYWCBmUPQxoWMSXQBphspW54kpBRT4_408sh76iEZAqtwVF_obus-Do9O_sgaikvMvdynQl_MaIpWeCK6EcKjovoKNosvIcTF2-3ErqjMAq8RKrbhuRuI1-R9A.webp?r=14d,81382019,#NoFilter,show,2023,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABT-nHpQxyIwnXMkNkJRxPkSA4E_8ZvAYj7eGtL4vjNEfZnhEAUS6s7M5BsJnDIzkF4_1HIgWwS6rG2wBr4SFc8UTgqOgmiIG_cCckopgFse8N9M99UWaLCAuMaQHUhgvOF5j.jpg?r=078,True,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['language', 'mild themes', 'tobacco use']",India,"Bored with her studies, Marcely drops out of college to chase a new goal in life: becoming an influencer. But life online is harder than it looks…","['Brazilian', 'TV Comedies']","['Ademara', 'Flávia Reis', 'Orã Figueiredo', 'Mel Maia', 'Thamirys Borsan', 'Pedro Ottoni', 'Maicon Rodrigues', 'Lu Perisse', 'Carol Garcia', 'Leandro Santanna', 'Sandra de Sá', 'Maíra Azevedo']",[],[],[]
81382020,#NoFilter,2023,1,81404085,1961,6,Anything for Followers,Marcely and Sandrinha make a bet: Who’s the more successful influencer? The two swap accounts to see who can garner the most followers.,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABZvGUKR8auQcGeFRAPBi1P-fp0Bxl1LN2yzZPTr8U3ffcr6INNIGRaHKCFCeRYIMMHewMSH2IkIfwxqugK12DKOHj8ebQdp7kbJPJb84XB6xxFSx-bmdw1X38g.webp?r=02a,81382019,#NoFilter,show,2023,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABT-nHpQxyIwnXMkNkJRxPkSA4E_8ZvAYj7eGtL4vjNEfZnhEAUS6s7M5BsJnDIzkF4_1HIgWwS6rG2wBr4SFc8UTgqOgmiIG_cCckopgFse8N9M99UWaLCAuMaQHUhgvOF5j.jpg?r=078,True,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['language', 'mild themes', 'tobacco use']",India,"Bored with her studies, Marcely drops out of college to chase a new goal in life: becoming an influencer. But life online is harder than it looks…","['Brazilian', 'TV Comedies']","['Ademara', 'Flávia Reis', 'Orã Figueiredo', 'Mel Maia', 'Thamirys Borsan', 'Pedro Ottoni', 'Maicon Rodrigues', 'Lu Perisse', 'Carol Garcia', 'Leandro Santanna', 'Sandra de Sá', 'Maíra Azevedo']",[],[],[]
81382020,#NoFilter,2023,1,81404086,1954,7,"She's Dead, But Is She Alright?","When tragedy strikes Ararinhas, the community gathers to pay tribute to the deceased resident. Later, Sandrinha interrupts a confession of love.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABZdNHrJ0V2M8PfCjEjXVY5lu7t2PLyEMphY8IexR92qtwk63-2WyWRPfUCUDt6mVSOWOGeswe3eGK1wZKuhKHvc0vM_90aFwZlLgfLm7IYFlUoCyhJ2GGPu5XA.webp?r=97b,81382019,#NoFilter,show,2023,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABT-nHpQxyIwnXMkNkJRxPkSA4E_8ZvAYj7eGtL4vjNEfZnhEAUS6s7M5BsJnDIzkF4_1HIgWwS6rG2wBr4SFc8UTgqOgmiIG_cCckopgFse8N9M99UWaLCAuMaQHUhgvOF5j.jpg?r=078,True,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['language', 'mild themes', 'tobacco use']",India,"Bored with her studies, Marcely drops out of college to chase a new goal in life: becoming an influencer. But life online is harder than it looks…","['Brazilian', 'TV Comedies']","['Ademara', 'Flávia Reis', 'Orã Figueiredo', 'Mel Maia', 'Thamirys Borsan', 'Pedro Ottoni', 'Maicon Rodrigues', 'Lu Perisse', 'Carol Garcia', 'Leandro Santanna', 'Sandra de Sá', 'Maíra Azevedo']",[],[],[]
81382020,#NoFilter,2023,1,81404087,2187,8,Will They Get Back Together?,"Marcely and Pi Love meet again to collaborate on an event. Max becomes jealous of Marcely’s ex-boyfriend, Ricky.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABYaG3heEtb6kNRr5HAS0rzACuHD6jv1N5QG-wtQJvG9gTnYB6lkvwS7ZY77mG4o2Li7dt-fa_gG72qiJVp4IqY6XyE0C3LoJEM_LvcLKAVC4RazGfTAcZev8DQ.webp?r=256,81382019,#NoFilter,show,2023,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABT-nHpQxyIwnXMkNkJRxPkSA4E_8ZvAYj7eGtL4vjNEfZnhEAUS6s7M5BsJnDIzkF4_1HIgWwS6rG2wBr4SFc8UTgqOgmiIG_cCckopgFse8N9M99UWaLCAuMaQHUhgvOF5j.jpg?r=078,True,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['language', 'mild themes', 'tobacco use']",India,"Bored with her studies, Marcely drops out of college to chase a new goal in life: becoming an influencer. But life online is harder than it looks…","['Brazilian', 'TV Comedies']","['Ademara', 'Flávia Reis', 'Orã Figueiredo', 'Mel Maia', 'Thamirys Borsan', 'Pedro Ottoni', 'Maicon Rodrigues', 'Lu Perisse', 'Carol Garcia', 'Leandro Santanna', 'Sandra de Sá', 'Maíra Azevedo']",[],[],[]
81382020,#NoFilter,2023,1,81404089,1936,9,"Live or Date, That Is the Question","Marcely finds the courage to finally ask Max on a date, but her plans are thwarted when her father unexpectedly comes home.",https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABfQHsAGNicDC_rcteVMQo75COXKejuwY6wkfqb-zrJjh88ATfEyUHy_5cWgHhvD6-GI8JkfFVTrBd1y9yFxMUCilpOAm1C0syrD1AW9Qjjnpj4KapgW1Pxb3EA.webp?r=1f3,81382019,#NoFilter,show,2023,,https://occ-0-2461-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABT-nHpQxyIwnXMkNkJRxPkSA4E_8ZvAYj7eGtL4vjNEfZnhEAUS6s7M5BsJnDIzkF4_1HIgWwS6rG2wBr4SFc8UTgqOgmiIG_cCckopgFse8N9M99UWaLCAuMaQHUhgvOF5j.jpg?r=078,True,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['language', 'mild themes', 'tobacco use']",India,"Bored with her studies, Marcely drops out of college to chase a new goal in life: becoming an influencer. But life online is harder than it looks…","['Brazilian', 'TV Comedies']","['Ademara', 'Flávia Reis', 'Orã Figueiredo', 'Mel Maia', 'Thamirys Borsan', 'Pedro Ottoni', 'Maicon Rodrigues', 'Lu Perisse', 'Carol Garcia', 'Leandro Santanna', 'Sandra de Sá', 'Maíra Azevedo']",[],[],[]
